"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2020-01-30","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2020-01-30","2020-04-27","2020-04-28","00:00:00","","04","30","0"
"2020-01-30","2:Daily forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2020-01-30","2020-03-05","2020-03-06","00:00:00","","03","108","0"
"2020-01-30","1:Firm","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","21M0BI8316","2020-01-30","2020-02-03","2020-02-04","00:00:00","2020/02/04","02","48","0"
"2020-01-30","1:Firm","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","21M0BI8317","2020-01-30","2020-02-03","2020-02-04","00:00:00","2020/02/04","02","60","0"
"2020-01-30","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2020-01-30","2020-05-22","2020-05-25","00:00:00","","05","30","0"
"2020-01-30","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2020-01-30","2020-03-27","2020-03-30","00:00:00","","03","94","0"
"2020-01-30","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2020-01-30","2020-05-08","2020-05-11","00:00:00","","05","30","0"
"2020-01-30","2:Daily forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2020-01-30","2020-02-20","2020-02-21","00:00:00","","02","108","0"
"2020-01-30","1:Firm","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","13M0BH8068","2020-01-09","2020-01-29","2020-01-30","05:00:00","2020/01/30","01","42","42"
"2020-01-30","1:Firm","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","13M0BH8073","2020-01-09","2020-01-29","2020-01-30","13:00:00","2020/01/30","01","66","66"
"2020-01-30","2:Daily forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2020-01-30","2020-02-27","2020-02-28","00:00:00","","02","108","0"
"2020-01-30","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2020-01-30","2020-03-30","2020-03-31","00:00:00","","03","94","0"
"2020-01-30","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2020-01-30","2020-04-13","2020-04-14","00:00:00","","04","31","0"
"2020-01-30","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2020-01-30","2020-04-08","2020-04-09","00:00:00","","04","31","0"
"2020-01-30","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2020-01-30","2020-03-13","2020-03-16","00:00:00","","03","115","0"
"2020-01-30","10:Total forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2020-01-30","2020-05-19","2020-05-20","00:00:00","","05","30","0"
"2020-01-30","2:Daily forecast","D20210","MEC-Free zone","1300A057","1300A057","PUMP ASSY;WATER","3E00 (4G6)","","2020-01-30","2020-02-25","2020-02-26","00:00:00","","02","102","0"
