"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","QTY","SHIP_QTY"
"2019-02-24","10:Total forecast","D20220","MMTH-Free Zone","1060A217","1060A217","4N15 (SU)","","2019-02-23","2019-04-30","2019-05-02","00:00:00","","30","0"
"2019-02-24","10:Total forecast","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","","2019-02-23","2019-04-30","2019-05-02","00:00:00","","571","0"
"2019-02-24","10:Total forecast","D20220","MMTH-Free Zone","1060A217","1060A217","4N15 (SU)","","2019-02-23","2019-04-03","2019-04-04","00:00:00","","26","0"
"2019-02-24","10:Total forecast","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","","2019-02-23","2019-04-03","2019-04-04","00:00:00","","583","0"
"2019-02-24","10:Total forecast","D20220","MMTH-Free Zone","1060A217","1060A217","4N15 (SU)","","2019-02-23","2019-04-08","2019-04-09","00:00:00","","26","0"
"2019-02-24","1:Firm","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","22M9BJ4500","2019-02-01","2019-02-12","2019-02-13","19:00:00","2019/02/13","172","172"
"2019-02-24","10:Total forecast","D20220","MMTH-Free Zone","1060A217","1060A217","4N15 (SU)","","2019-02-23","2019-06-20","2019-06-21","00:00:00","","40","0"
"2019-02-24","1:Firm","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","22M9BJ4486","2019-02-01","2019-02-12","2019-02-13","13:00:00","2019/02/13","230","230"
"2019-02-24","10:Total forecast","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","","2019-02-23","2019-06-20","2019-06-21","00:00:00","","720","0"
"2019-02-24","1:Firm","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","22M9BJ4478","2019-02-01","2019-02-12","2019-02-13","05:00:00","2019/02/13","174","174"
"2019-02-24","1:Firm","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","22M9BJ4515","2019-02-01","2019-02-12","2019-02-13","00:00:00","2019/02/13","168","168"
"2019-02-24","1:Firm","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","22M9BJ4775","2019-02-01","2019-02-15","2019-02-20","19:00:00","2019/02/20","162","162"
"2019-02-24","10:Total forecast","D20220","MMTH-Free Zone","1060A217","1060A217","4N15 (SU)","","2019-02-23","2019-06-24","2019-06-25","00:00:00","","40","0"
"2019-02-24","1:Firm","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","22M9BJ4765","2019-02-01","2019-02-15","2019-02-20","13:00:00","2019/02/20","170","170"
"2019-02-24","10:Total forecast","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","","2019-02-23","2019-06-24","2019-06-25","00:00:00","","720","0"
"2019-02-24","1:Firm","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","22M9BJ4757","2019-02-01","2019-02-15","2019-02-20","05:00:00","2019/02/20","168","168"
"2019-02-24","1:Firm","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","22M9BJ4784","2019-02-01","2019-02-15","2019-02-20","00:00:00","2019/02/20","264","264"
"2019-02-24","1:Firm","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","22M9BJ4734","2019-02-01","2019-02-15","2019-02-18","19:00:00","2019/02/18","168","168"
"2019-02-24","2:Daily forecast","D20220","MMTH-Free Zone","1060A217","1060A217","4N15 (SU)","","2019-02-23","2019-03-11","2019-03-12","00:00:00","","90","0"
"2019-02-24","10:Total forecast","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","","2019-02-23","2019-04-11","2019-04-12","00:00:00","","329","0"
"2019-02-24","1:Firm","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","22M9BJ4722","2019-02-01","2019-02-15","2019-02-18","13:00:00","2019/02/18","170","170"
"2019-02-24","2:Daily forecast","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","","2019-02-23","2019-03-11","2019-03-12","00:00:00","","686","0"
"2019-02-24","1:Firm","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","22M9BJ4708","2019-02-01","2019-02-15","2019-02-18","05:00:00","2019/02/18","174","174"
"2019-02-24","1:Firm","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","22M9BJ4745","2019-02-01","2019-02-15","2019-02-18","00:00:00","2019/02/18","168","168"
"2019-02-24","1:Firm","D20210","MEC-Free zone","1060A217","1060A217","4N15 (SU)","22M9BJ4695","2019-02-01","2019-02-15","2019-02-16","13:00:00","2019/02/16","226","226"
